TRX_DATE,NET_SALES
10/4/2019,107.64
5/3/2017,1158.65
12/2/2019,379.05
6/28/2017,5152.97
8/22/2016,2276
8/21/2017,1983.89
9/24/2019,25.9
10/7/2015,340
3/22/2018,577.5
11/3/2015,100
12/10/2015,2245
12/16/2019,4275.36
6/12/2017,1559.4
9/27/2016,738
3/24/2017,237.45
5/10/2018,0
11/16/2018,69.95
8/19/2015,1796
6/14/2018,2283.66
4/13/2018,0
4/26/2016,1298
9/14/2018,0
9/28/2016,898
2/16/2017,0
3/26/2018,31.9
8/26/2016,1796
8/2/2019,139.9
6/28/2018,2629.6
8/29/2018,38.85
5/9/2018,300
8/27/2015,0
6/13/2018,3699.27
8/17/2017,3037.16
10/2/2018,41.9
3/22/2018,137.96
6/26/2015,33.9
3/26/2019,399.95
3/23/2016,76.45
2/25/2019,12.95
8/16/2019,87.46
5/31/2019,0
10/5/2017,64.75
9/7/2016,4500.25
2/10/2017,21.34
10/15/2016,2793
11/29/2019,3769.35
2/21/2018,1243.6
5/29/2018,54.75
1/2/2018,11862.85
12/13/2016,239.2
6/26/2018,239.18
10/11/2018,15.95
4/23/2018,1609.85
2/15/2016,2312.35
5/30/2018,580.78
12/18/2017,2759.7
12/9/2015,39066.65
3/11/2019,1614.71
10/2/2018,4215.65
5/8/2019,3349.4
11/25/2019,2001.06
10/3/2019,683.91
6/4/2016,1796
12/6/2016,1992
2/21/2017,2410.65
12/16/2016,993
12/9/2017,7369.34
8/12/2019,609.06
12/6/2017,7396.83
11/9/2018,29.85
7/5/2017,1559.85
9/11/2019,539.75
10/15/2019,2291.91
10/14/2015,9226.95
1/6/2017,2349.75
5/1/2018,7138.8
4/18/2015,2475.75
5/17/2018,4799.24
12/23/2015,3432
12/6/2019,999.5
9/25/2019,350.87
10/29/2015,449
6/19/2018,375
6/17/2016,1677
8/30/2016,0
11/27/2018,12.95
1/7/2019,75
5/4/2016,2491
5/11/2016,259.06
1/27/2016,60
12/7/2015,798
10/14/2017,1698.4
6/11/2015,0
4/28/2016,2994
3/26/2018,424.96
3/30/2015,298
2/5/2016,15
7/23/2015,29.97
12/20/2017,8194.26
9/24/2015,60
10/22/2018,0
2/22/2017,8.95
6/21/2017,3290.46
5/8/2018,2283.11
4/15/2016,164.45
11/2/2016,72
3/16/2019,299.95
11/14/2016,1596
11/24/2015,0
6/14/2018,65.7
5/20/2019,1349.85
11/24/2015,994
7/13/2017,619.95
10/3/2019,28.95
3/19/2019,970.86
3/27/2017,448.95
6/12/2019,429.8
4/21/2015,6.95
12/18/2015,2583
6/6/2016,565
5/20/2016,12
8/22/2018,119.6
12/27/2017,649.95
12/7/2017,1599.8
2/19/2018,0
6/23/2015,1316
8/10/2018,259.9
9/2/2015,2966.61
5/21/2019,6491.91
4/13/2015,0
3/14/2018,38
11/2/2018,700.91
2/8/2016,33.9
11/8/2018,799.9
12/6/2019,799.9
12/8/2017,1044.91
12/13/2019,289.95
12/10/2015,0
9/13/2018,0
12/18/2015,0
11/2/2017,103.6
4/27/2017,43.8
7/7/2017,1749.65
3/14/2017,599.9
8/21/2019,0
5/9/2015,449
2/27/2017,0
4/27/2016,36
2/8/2019,4877.6
11/25/2019,0
11/24/2015,72
4/8/2019,43.8
9/16/2017,89.95
11/23/2018,1017.41
11/8/2017,65.7
10/3/2018,2377.81
3/21/2018,4711.62
12/10/2017,1565.87
9/9/2015,0
8/30/2018,132.91
12/22/2015,1677
8/19/2019,1629.7
12/12/2018,549.95
7/31/2019,1219.85
2/10/2016,132
1/19/2016,5083.65
2/8/2019,0
4/10/2019,39.9
9/11/2017,362.63
9/22/2016,179.7
12/20/2019,0
6/20/2018,2561.98
3/30/2015,318
10/5/2018,175.85
7/8/2019,719.9
12/1/2018,134.95
10/7/2015,399
5/23/2017,116.96
2/28/2018,1499.75
2/8/2017,796.95
5/10/2019,899.85
7/10/2019,0
2/28/2019,429.95
7/2/2015,216
6/8/2019,225
2/2/2017,764
8/4/2016,566
12/21/2017,1604.81
8/20/2015,449
5/11/2016,318
8/31/2018,942.41
3/8/2019,961.91
11/13/2015,379
11/23/2016,408
4/29/2019,399.95
12/13/2019,0
2/1/2019,19.95
8/3/2016,44
8/16/2016,1274.2
4/14/2018,23.96
4/18/2015,288
8/24/2015,4198.5
6/28/2018,-7.11E-15
7/22/2019,1084.85
7/13/2016,477
1/3/2018,749.85
12/4/2019,82.36
11/2/2015,0
9/22/2015,513
11/16/2015,3703
8/22/2018,1202.41
5/20/2016,0
2/19/2018,1439.9
5/7/2019,449.95
1/24/2018,503.96
5/4/2015,129
12/4/2018,1567.36
8/22/2019,0
11/30/2015,0
5/12/2017,30.95
3/5/2018,599.95
11/17/2016,3954
3/15/2016,0
5/11/2017,629.9
7/18/2017,15.95
1/24/2017,658.95
9/25/2019,989.85
7/6/2018,599.95
12/10/2018,749.85
12/10/2015,1796
6/30/2015,33.9
1/12/2018,359.95
12/7/2016,1916
5/30/2017,14.95
9/1/2016,29
10/5/2016,719
3/21/2019,0
7/2/2019,1299.9
7/19/2018,12.95
11/22/2016,199
5/11/2017,10705.5
12/14/2016,15
5/19/2017,599.9
9/28/2019,0
5/26/2017,1799.85
9/25/2018,14.95
12/10/2017,116.8
9/19/2019,619.95
4/12/2019,1389.75
1/26/2016,0
4/27/2018,399.95
2/19/2016,0
2/9/2016,499
9/20/2019,0
4/30/2015,299
8/21/2019,4094.55
7/21/2015,12
8/24/2015,0
9/20/2017,19.95
7/12/2017,892.9
11/28/2019,0
4/25/2017,449.85
1/20/2016,137
10/13/2015,0
12/22/2017,144.95
6/21/2017,809.92
11/16/2018,19.95
9/2/2016,1388
4/29/2017,99.95
4/3/2017,839.9
5/11/2017,399.95
9/27/2018,659.9
11/20/2015,15
9/10/2018,0
3/9/2017,0
2/23/2016,85
10/15/2015,529
12/1/2018,899.9
5/12/2015,0
11/5/2018,1199.85
9/29/2015,0
5/30/2017,0
11/23/2015,-559
6/5/2019,39.9
8/10/2016,299
12/10/2018,0
12/13/2019,899.9
8/9/2016,85
12/10/2016,399
2/10/2016,0
2/13/2016,88
10/13/2017,159.95
6/11/2018,19.95
4/18/2018,659.9
6/7/2019,0
9/27/2018,619.95
7/5/2018,399.95
3/23/2018,-1300
6/16/2016,-369
8/10/2016,-2000
1/9/2019,-554.91
8/10/2015,-1400
12/19/2016,499
12/22/2017,144.95
4/5/2019,269.95
5/4/2016,479
9/17/2018,-422.95
3/9/2016,-1000
3/3/2019,-559.9
5/30/2019,-549.95
5/4/2016,449
9/6/2018,399.95
6/7/2018,329.95
9/12/2017,299.95
9/21/2018,0
7/30/2018,12.95
2/28/2016,-529
3/4/2019,144.15
5/3/2015,129
2/11/2016,1077
10/31/2018,0
4/2/2018,329.95
11/4/2016,549
10/31/2018,29.9
10/5/2019,529.95
12/1/2018,439.95
2/25/2016,529
11/21/2016,529
12/6/2018,-400
7/13/2018,-600
10/31/2016,-1198
10/13/2019,-29.95
4/17/2017,499.9
11/15/2019,-13.95
6/20/2018,59.9
3/20/2019,519.95
4/1/2016,0
5/23/2015,0
4/19/2015,449
1/15/2016,0
5/3/2017,559.95
3/27/2017,-499.95
5/4/2015,-1100
10/24/2017,349.95
9/9/2015,16.95
1/26/2017,599.95
2/17/2017,-249
7/22/2015,449
10/31/2016,-249
4/9/2015,649
6/27/2018,499.95
8/22/2016,85
9/3/2016,569
9/3/2019,-279.95
9/1/2020,3426.05
3/1/2021,3607.12
3/27/2020,517.9
4/29/2022,2104.47
5/27/2020,16478.18
8/9/2021,193.47
3/8/2022,1766.93
1/15/2021,244.14
4/27/2021,4812.07
2/3/2022,1599.8
2/1/2021,1979.45
12/8/2020,41.85
11/16/2021,1799.8
4/19/2021,314.95
7/23/2020,2109.3
7/12/2021,4745.52
7/8/2020,5892.05
8/24/2021,4199.58
2/22/2021,49.66
1/21/2022,259.85
4/16/2020,14277.45
5/21/2021,16153.12
2/8/2023,6847.41
12/23/2020,4199.48
12/28/2021,5691.81
8/25/2021,3899.61
5/9/2022,39.8
2/3/2021,3289.13
12/12/2020,829.8
6/16/2021,2083.3
7/19/2022,4247.87
12/9/2020,3814.02
5/19/2020,14792.71
3/17/2020,1059.65
10/7/2020,8025.06
9/27/2021,10855.1
11/10/2020,12923.15
10/6/2020,195.64
5/11/2021,195.86
10/7/2022,0
4/24/2020,4262.12
3/17/2022,1098.61
2/1/2023,1364.8
3/30/2020,9147.7
5/25/2021,1764.11
5/4/2022,2.84E-14
6/18/2020,5449.46
2/17/2023,16.96
1/13/2021,0
7/26/2021,119.6
12/28/2022,1151.57
5/11/2022,142.45
2/12/2020,53.55
6/11/2021,16738.61
3/15/2023,39.9
7/6/2022,1999.8
4/1/2021,230.23
1/24/2020,0
12/22/2020,3.55E-15
8/24/2021,113.81
4/11/2023,2436.34
10/21/2020,120.45
11/11/2022,278.91
1/14/2021,24132.98
3/29/2022,556.69
4/21/2021,349.65
10/22/2021,1732.31
12/2/2020,0
5/31/2022,159.6
8/19/2021,55.8
6/15/2021,7191.47
1/31/2023,0
11/15/2022,2605.05
4/4/2022,1.42E-14
3/30/2023,2774.72
3/2/2023,51.8
6/13/2022,12.95
2/7/2022,239.7
8/29/2022,240
1/18/2023,6214.35
10/11/2021,12.95
2/15/2023,2512.06
1/7/2022,71.01
4/7/2022,31.9
7/30/2020,9519.06
11/4/2022,177.39
8/24/2020,279
11/3/2022,27.8
2/21/2022,4449.55
6/4/2018,116.95
10/26/2017,0
12/6/2019,1519.8
12/20/2015,12
1/27/2016,599
3/23/2017,0
11/18/2019,1799.85
7/16/2018,199.9
8/9/2016,599
6/14/2016,15
12/1/2017,15.95
8/14/2015,24
8/8/2018,0
1/22/2019,729.9
12/27/2019,199.95
2/8/2016,359
7/17/2018,0
11/2/2017,1859.85
1/3/2019,549.95
7/14/2017,0
1/30/2017,449.95
4/17/2018,344.85
10/7/2015,1197
11/10/2017,584.96
9/27/2017,1124.81
1/31/2019,579.9
12/16/2017,1621.86
5/15/2019,0
2/21/2018,449.95
1/4/2017,798
10/5/2018,1259.85
11/4/2015,0
4/7/2018,349.95
5/1/2018,15.95
10/20/2015,59.9
2/23/2017,0
7/4/2017,404.96
3/7/2019,0
12/17/2019,15.95
12/20/2018,99
12/5/2018,329.95
4/7/2015,1138
6/8/2017,27.8
6/12/2015,663.25
2/25/2016,36
5/13/2016,898
11/13/2017,15.95
6/6/2018,469.95
11/11/2019,-5
2/14/2017,2199.8
10/14/2019,0
1/2/2018,343.9
8/29/2019,1029.9
11/20/2017,0
2/26/2018,399.95
8/27/2015,0
5/17/2018,15.95
11/1/2016,-92
3/19/2019,659.9
11/29/2018,0
4/14/2017,349.95
1/26/2016,299
8/26/2019,0
3/29/2019,559.9
10/26/2018,1199.8
2/10/2016,1347
7/22/2019,529.95
9/14/2017,224.96
7/17/2017,3099.75
12/22/2016,24
3/23/2018,39.01
3/7/2018,0
10/1/2015,0
1/23/2016,20
6/12/2019,2494.75
1/16/2016,1077
2/1/2019,0
7/14/2015,0
11/3/2017,499.95
8/10/2018,179.94
8/23/2018,519.95
6/28/2016,0
2/17/2016,59
8/15/2015,575.75
4/4/2018,449.95
10/1/2015,149.9
9/29/2018,619.95
2/7/2017,379.95
7/1/2016,0
10/25/2018,1199.9
5/30/2018,0
11/4/2015,718
11/19/2015,56
8/19/2016,0
8/14/2017,1299.9
12/20/2018,0
10/15/2018,628.95
10/16/2016,0
4/5/2016,659
10/29/2019,0
2/23/2018,39.9
11/20/2015,559
11/9/2017,99.95
4/27/2015,853.25
6/3/2016,678
4/26/2017,299.95
8/14/2017,149.75
6/14/2016,1058
10/30/2017,892.9
12/12/2019,-20
8/26/2019,59.9
4/25/2016,399
5/18/2015,399
2/1/2018,619.95
1/4/2018,399.95
8/11/2016,0
11/22/2016,0
11/29/2019,816.6
12/9/2016,3383
11/7/2019,5384.36
8/23/2016,3870
1/2/2019,189.85
8/23/2019,1329.86
1/21/2016,60
12/16/2017,2319.8
8/1/2016,264
11/19/2019,3599.7
2/11/2019,3489.36
8/22/2017,0
6/10/2016,3504.15
2/7/2018,1537.85
1/2/2019,358.9
8/6/2016,570
5/18/2017,1507.86
5/30/2017,299.95
3/30/2018,71.88
12/12/2015,96
10/8/2016,1677
11/11/2015,20.85
3/16/2018,230.41
3/6/2018,854.9
1/30/2018,298.9
3/13/2019,1059.9
10/29/2015,3174
11/2/2016,1497
6/26/2018,85.95
3/27/2019,719.95
11/3/2017,54.75
10/11/2019,499.9
12/20/2016,3592
5/20/2019,854.9
7/26/2019,4.95
4/21/2016,898
9/26/2017,727.87
3/21/2018,899.85
4/2/2019,59.9
5/21/2019,429.9
7/20/2016,3295
1/13/2016,559
5/31/2018,0
8/20/2019,1459.75
7/8/2015,90
2/21/2017,720.9
9/29/2015,449
9/7/2017,113.95
11/6/2018,2783.66
11/21/2018,1687.31
3/22/2018,1199.8
7/13/2016,0
6/14/2018,1759.7
11/8/2018,129.31
6/11/2019,300
1/24/2017,659.9
5/26/2016,377
10/19/2018,1799.85
9/6/2016,394
3/21/2016,1438
8/23/2018,1247.55
7/17/2019,7059.4
11/2/2017,112.45
6/12/2019,3249.75
4/28/2017,1045.95
11/26/2018,2034.82
4/20/2018,299.95
10/21/2016,496
8/8/2018,379.95
6/5/2018,99.95
4/5/2016,1196
9/8/2017,1289.85
10/1/2019,0
1/24/2019,0
11/18/2015,0
9/27/2016,19
9/22/2017,389.96
7/2/2015,203
5/24/2017,0
6/12/2017,0
12/1/2015,-1258
8/18/2019,150
10/12/2016,658
5/24/2019,399.95
10/13/2017,329.94
10/14/2017,589.75
7/9/2016,0
2/6/2019,299.8
10/13/2017,379.95
3/30/2016,498
10/8/2015,1407
7/8/2016,868
4/25/2017,699.9
2/4/2016,0
6/27/2019,449.95
7/30/2019,817.88
8/26/2017,379.95
2/8/2018,-3.55E-15
7/11/2019,59.85
7/19/2019,0
8/21/2017,399.95
12/20/2017,769.9
6/20/2016,0
12/27/2019,-55.01
1/22/2019,0.51
7/19/2019,59.9
8/22/2018,224.25
9/7/2018,16.25
8/28/2016,0
3/15/2016,45
10/27/2015,0
6/12/2018,599.95
7/15/2016,1138
11/7/2018,0
6/25/2016,89.85
12/14/2017,349.95
3/24/2016,987
7/6/2018,2494.81
5/24/2019,-3.55E-15
8/5/2015,345
12/9/2015,352
1/10/2019,879.65
5/3/2019,15.95
3/23/2016,0
11/2/2015,72
6/25/2018,757.55
12/19/2015,24
12/14/2015,872.25
12/21/2015,246.75
2/13/2016,248
3/7/2019,17397.76
7/31/2017,-3.55E-15
12/30/2015,21.96
8/19/2015,953
9/13/2018,25.9
11/3/2017,63.8
12/4/2018,2819.54
3/21/2016,249
3/9/2018,571.81
7/11/2016,4455
9/10/2019,45.9
6/12/2015,5751
5/16/2017,79.8
9/9/2019,1627.82
5/30/2019,15.95
11/28/2018,959.9
8/20/2019,10.95
7/21/2015,0
12/7/2019,224.85
9/1/2017,56.9
9/28/2015,238.65
4/24/2019,759.9
12/22/2016,87
11/11/2016,45
11/23/2018,59.9
11/4/2019,1799.8
7/24/2019,176.56
7/21/2015,50
1/5/2017,48
6/26/2015,198
3/5/2019,342.76
8/15/2016,16.95
5/24/2017,8.95
9/23/2016,26.97
7/26/2016,3595
2/12/2018,449.95
3/14/2019,2089.71
6/4/2019,579.9
5/1/2019,729.9
3/22/2018,1139.85
1/16/2018,3390.37
2/28/2019,719.9
6/13/2019,328.9
9/13/2019,549.95
5/11/2015,1097.25
12/12/2015,1396
7/13/2016,4041
10/30/2018,999.9
10/2/2017,0
12/5/2015,549
3/7/2019,45.9
10/22/2015,38
12/20/2018,48.65
5/3/2018,2709.75
3/28/2016,379
4/8/2017,449.85
9/7/2017,349.85
3/6/2017,1199.9
11/5/2016,170
5/13/2016,1437
2/10/2016,5388
11/15/2019,0
6/16/2015,59.9
5/23/2015,898
3/22/2017,739.9
10/11/2018,299.95
4/21/2017,51.8
11/15/2019,244.9
9/26/2019,173.72
4/18/2018,1571.76
9/15/2015,254
9/18/2017,224.96
11/22/2017,1199.85
2/19/2019,499.95
5/9/2017,1199.8
1/25/2016,129
4/13/2016,778
8/7/2015,1197
3/9/2018,2799.65
11/12/2018,519.8
1/10/2019,8.95
8/26/2019,1439.8
7/3/2018,2799.75
5/20/2017,31.9
2/10/2017,31.9
7/19/2018,2339.6
10/14/2016,998
7/11/2018,3099.7
8/24/2018,75
3/22/2018,892.9
8/27/2019,119.8
5/1/2019,691.9
7/30/2019,283.95
10/16/2018,799.9
8/8/2016,74.95
12/1/2017,297
7/20/2016,0
7/12/2018,0
7/26/2018,279.85
3/6/2018,28.95
9/19/2018,-7.11E-15
6/16/2017,1239.9
11/18/2015,0
3/31/2017,0
11/13/2019,904.91
4/26/2019,779.9
12/7/2015,3992
12/3/2016,399
1/11/2017,12
11/16/2017,29.9
4/10/2017,0
7/1/2016,24
9/3/2015,938
4/10/2015,66
6/5/2017,299.95
5/3/2018,909.65
9/4/2015,5751
9/2/2015,777
9/24/2015,364
8/23/2019,0
1/16/2017,0
9/24/2019,0
2/25/2019,0
8/14/2015,1478.5
1/27/2017,451.24
2/15/2016,3290
4/21/2017,399.8
1/8/2019,341.96
3/16/2018,14.95
4/1/2016,2876
4/10/2015,898
11/14/2016,52.32
6/1/2015,85.5
12/7/2019,5.95
2/1/2016,449
11/24/2015,1707
12/5/2019,399.95
11/7/2016,66
4/14/2016,243
6/29/2015,19.98
6/6/2018,16.5
8/8/2018,649.95
10/10/2018,42.03
3/7/2017,419.95
11/30/2017,779.9
11/7/2019,1679.75
6/23/2016,0
9/8/2016,624
12/28/2016,549
8/23/2017,499.9
12/12/2019,39.9
2/10/2017,0
4/19/2016,0
6/5/2018,38.85
5/14/2015,0
7/18/2019,24.95
5/18/2018,899.9
2/24/2017,0
9/19/2018,799.9
12/12/2019,279.95
8/24/2017,2459.8
7/31/2019,529.95
3/10/2016,29.5
3/29/2018,1325.88
12/5/2015,4302.71
7/6/2015,798
7/24/2019,89.85
2/27/2016,519
8/27/2019,0
4/26/2016,449
10/27/2015,0
1/4/2017,1444
7/2/2015,171
12/21/2015,0
5/12/2016,1245
12/22/2016,0
8/1/2018,499.95
11/12/2015,199
1/27/2017,1059.9
8/1/2018,0
5/7/2018,99.95
7/23/2018,529.95
3/15/2016,479
4/16/2018,349.95
8/28/2018,504.96
1/30/2019,659.9
12/1/2016,43
4/13/2017,399.8
9/17/2019,150
2/13/2016,329
4/28/2018,0
2/5/2019,289.95
4/1/2017,0
2/24/2017,19.95
6/26/2017,99.95
11/12/2015,36
11/28/2018,209.65
8/12/2015,0
7/17/2018,0
11/3/2017,99.95
9/10/2015,59
5/20/2015,1058
3/27/2019,479.95
9/18/2019,459.95
1/12/2018,15.95
10/19/2016,318
8/22/2019,1199.9
1/13/2016,529
3/21/2018,1119.9
12/8/2018,499.95
10/29/2015,1058
1/31/2017,0
7/3/2016,75
1/24/2017,449
12/1/2017,0
7/26/2016,1118
4/10/2017,89.85
2/13/2018,14.95
6/12/2015,529
4/24/2015,12
7/6/2015,419
6/7/2018,0
3/19/2018,892.91
7/9/2019,469.95
2/23/2018,20.95
12/31/2019,199.9
12/19/2019,449.95
1/14/2016,170
8/21/2019,399.95
5/15/2017,-800
11/3/2017,-600
8/11/2016,0
5/31/2016,399
12/15/2016,-1300
11/17/2017,-1000
8/12/2019,599.95
7/5/2019,32.85
12/7/2016,180.75
1/18/2017,-215.27
7/8/2015,1347
6/27/2018,999.9
7/16/2019,-559.85
12/31/2019,14.95
7/14/2017,129.95
10/21/2016,0
6/21/2019,619.95
6/20/2018,0
8/13/2015,-700
6/9/2016,-1100
10/23/2016,-568
10/26/2016,329
3/9/2022,889.75
12/7/2020,3309.65
10/12/2021,51.87
9/14/2021,13.46
8/4/2020,463.8
5/12/2021,2330.67
5/15/2020,463.8
4/5/2021,1287.06
9/22/2021,41.85
8/4/2020,0
5/3/2021,813.91
4/18/2022,199.12
3/30/2022,623.75
1/27/2023,0
1/31/2023,1474.85
3/9/2022,5139.2
3/19/2021,3814.46
1/12/2022,1659.35
4/29/2020,5363.44
1/12/2022,24.95
11/14/2020,1199.6
4/26/2022,0
5/3/2022,9656.18
8/16/2021,2039.83
10/8/2022,610.41
3/14/2023,148.59
6/28/2021,4814.51
11/28/2022,92.35
10/15/2020,0
7/13/2022,6119.15
11/6/2020,233.1
1/4/2020,4924.51
7/21/2020,2414.65
7/21/2021,2609.71
12/12/2022,112.56
10/3/2022,79.95
3/21/2022,552.46
2/28/2023,399.84
10/19/2021,9.95
2/22/2023,5077.11
2/13/2020,379.82
11/26/2022,704.78
5/16/2020,434.85
10/18/2022,0
4/11/2023,1159.9
11/8/2022,59.8
2/22/2021,0
1/25/2023,2909.76
9/20/2022,2261.61
6/30/2021,2499.75
2/16/2022,450
8/28/2020,253.67
6/30/2022,0
8/29/2022,419.9
6/24/2022,462.41
10/26/2022,47.92
10/9/2020,2699.7
2/17/2020,709.6
10/21/2021,832.41
10/29/2021,0
8/24/2020,467.67
5/28/2021,471.56
6/24/2020,-3.55E-15
6/8/2020,189.85
2/3/2020,1348.5
11/2/2022,77.7
6/1/2021,0
11/15/2021,168.98
12/27/2022,3059.7
7/14/2021,90.65
3/15/2021,250.63
3/24/2020,1059.9
1/5/2021,2424.72
9/22/2020,444.78
1/13/2020,0
2/8/2023,449.95
2/25/2021,881.17
12/22/2022,0
5/5/2020,899.9
2/7/2022,349.95
3/25/2020,1427.5
4/1/2020,0
12/29/2021,177.56
2/14/2022,717.84
8/31/2022,2979.63
7/1/2022,999.9
1/20/2022,2366.11
3/24/2023,3670.85
2/19/2020,15.95
9/12/2020,0
10/5/2022,19.95
12/3/2020,0
12/30/2020,1639.8
9/16/2022,19.95
5/16/2020,207.2
11/18/2021,9.95
1/5/2022,559.12
8/27/2020,1899.75
10/8/2021,17.9
11/17/2022,999.75
7/11/2022,12.95
6/2/2022,544.85
4/13/2021,1159.85
3/26/2021,14.95
2/4/2021,649.95
6/28/2022,59.9
7/1/2021,399.95
1/11/2022,879.76
1/6/2020,1159.8
8/5/2022,724.85
10/7/2021,1399.86
5/20/2021,0
5/12/2022,59.85
2/1/2021,0
7/14/2020,119.7
4/20/2021,2694.76
11/18/2021,1599.8
1/22/2020,759.6
3/23/2022,167.3
1/12/2022,0
3/1/2023,90.76
6/16/2021,1059.9
4/15/2021,854.91
4/19/2021,29.9
9/9/2022,1007.86
5/4/2021,584.71
9/30/2020,140.11
1/3/2020,1469.8
6/21/2022,1199.7
1/11/2021,2039.83
5/25/2018,120
4/18/2017,1199.8
12/7/2019,419.3
8/23/2017,134.55
6/17/2019,0
10/6/2016,0
5/7/2019,0
4/2/2018,989.85
5/20/2019,729.9
8/15/2018,257.85
10/4/2016,0
11/17/2015,305.15
12/27/2018,379.95
3/5/2019,1739.86
9/1/2016,89.85
11/4/2016,499
11/26/2018,1199.85
10/7/2017,5220.01
7/17/2017,519.95
3/8/2018,0
7/27/2015,399
8/8/2019,14.95
7/14/2015,1587
10/12/2015,59.8
5/24/2018,1237.31
2/28/2019,529.95
8/11/2016,170
4/23/2018,1439.85
8/7/2019,0
11/9/2015,453
10/11/2017,499.95
5/20/2015,1796
10/29/2016,747
4/10/2019,0
6/14/2016,658
12/12/2019,579.9
10/17/2016,0
1/14/2019,0
6/16/2016,0
10/24/2018,0
11/22/2019,0
8/10/2018,499.95
5/4/2017,499.9
12/7/2016,419
5/19/2016,659
4/2/2018,519.95
11/29/2018,-479.9
10/19/2016,280
11/21/2017,149.95
9/25/2015,24
1/14/2019,529.95
1/11/2016,0
12/13/2016,29.35
9/30/2017,300
5/24/2018,519.95
10/5/2016,249
7/3/2018,13.9
11/21/2018,74.95
3/31/2015,0
7/23/2015,0
5/17/2016,0
10/11/2019,989.85
10/12/2018,0
2/5/2019,115.31
12/8/2018,399.95
2/27/2018,499.95
6/5/2015,85
5/17/2019,299.95
3/25/2017,25.9
2/4/2019,0
8/11/2017,329.95
4/27/2017,299.95
2/25/2016,45
11/5/2019,1079.85
6/12/2015,0
6/16/2016,0
2/8/2016,85
6/27/2017,259
6/23/2015,0
4/26/2017,12.95
9/15/2017,0
5/17/2016,369
6/30/2017,1159.9
8/22/2016,898
7/12/2016,1494
9/13/2019,469.95
6/28/2018,35.9
9/30/2019,284.96
12/8/2018,103.96
5/30/2019,449.95
7/4/2018,14.95
5/22/2019,759.9
9/27/2019,57.9
9/19/2017,0
3/27/2017,319.9
5/4/2016,557.5
9/5/2019,729.9
8/31/2016,1438
7/28/2017,-1100
7/11/2016,-3700
1/14/2017,-549
9/26/2019,24.95
9/16/2019,29.95
7/7/2016,559
1/16/2019,0
9/30/2019,99.95
10/11/2018,-1300
12/16/2015,-600
4/17/2017,-1100
11/4/2016,0
6/18/2019,1349.85
3/20/2017,0
3/15/2019,529.95
7/9/2019,0
11/29/2018,279.95
3/19/2018,1019.85
7/9/2019,854.56
5/16/2016,1167
1/23/2016,0
5/10/2018,1013.61
5/16/2016,139
12/3/2018,99.75
4/19/2018,1899.76
6/1/2016,38
6/17/2019,159.95
3/29/2017,899.85
7/27/2017,2579.75
11/25/2015,0
11/9/2018,1304.86
5/10/2019,235.11
10/23/2018,889.71
5/15/2019,4949.35
4/7/2016,57
3/21/2016,2116
7/7/2018,299.95
5/21/2018,1049.85
10/1/2018,225
5/3/2017,1299.9
12/5/2017,6598.76
11/12/2019,0
4/7/2017,89.85
6/1/2018,207.2
11/25/2017,2783.71
6/4/2015,798
2/23/2017,19.95
2/28/2019,1579.8
5/5/2017,629.9
12/3/2018,600
8/17/2016,183
2/25/2016,62.55
4/11/2016,24
1/25/2016,299
8/15/2018,1169.85
3/25/2016,873
1/2/2019,533.85
5/23/2015,60
8/2/2018,3.55E-15
10/11/2017,0
11/27/2019,15.95
8/7/2019,854.91
5/25/2017,228.95
5/9/2016,1596
10/5/2018,29.85
9/18/2015,0
1/7/2019,1329.85
10/4/2017,99.95
8/20/2015,29
10/23/2019,6390.66
1/27/2017,-3.55E-15
5/15/2018,1159.9
4/10/2019,1319.75
8/17/2016,59.8
3/8/2016,1407
12/2/2019,688.69
12/17/2019,5499.45
4/12/2018,0
11/13/2015,2310
8/31/2018,759.9
1/4/2018,2359.71
9/7/2018,1799.75
1/30/2017,1039.9
10/29/2019,3119.5
8/28/2017,2631.7
10/4/2017,1000.62
7/25/2019,74.95
10/20/2018,31.9
4/24/2018,0
8/11/2017,0
8/1/2018,1159.6
4/5/2016,0
2/20/2018,499.95
4/19/2017,2399.75
11/2/2018,999.85
12/7/2018,-279.95
8/7/2015,3432
9/14/2018,1604.81
11/12/2019,0
12/29/2016,4761.65
8/3/2015,636
11/22/2019,199.95
10/8/2019,138.57
5/16/2016,7185
10/30/2019,2399.8
7/12/2019,0
4/15/2019,26.95
9/24/2015,0
7/3/2018,62.95
4/12/2018,12.95
8/23/2018,98.5
6/12/2018,0
11/23/2018,1079.92
4/25/2016,649
8/12/2015,649
1/19/2018,0
1/24/2017,3639.65
3/25/2016,79.8
2/23/2018,0
2/2/2016,897
8/4/2016,1058
4/18/2018,12.95
3/28/2019,699.9
11/9/2018,259.9
12/7/2016,45
6/30/2015,0
2/11/2016,15
11/1/2019,249.95
9/11/2015,549
9/19/2016,399
11/23/2018,69.95
7/22/2015,74.95
7/14/2017,1589.85
11/6/2019,449.85
8/7/2018,199.9
3/20/2019,899.9
6/12/2017,-759.9
1/10/2016,0
3/19/2018,519.95
7/8/2015,299
8/6/2016,9.99
9/14/2019,0
4/1/2015,649
12/20/2018,45.95
6/23/2018,75.95
11/24/2019,-534.78
2/15/2019,379.95
11/18/2017,0
8/31/2015,-1200
12/17/2015,30
12/3/2018,-413.63
10/29/2018,-249.95
10/26/2016,-249
11/5/2019,399.95
