Brand,time_period,qua,nat,compnat
B3,2009-08-31,0.0803012009385877,84889,13259711
B3,2009-09-07,0.111320816385996,124558,7054146
B3,2009-09-14,0.119120282174223,137769,5097400
B3,2009-09-21,0.102887469186253,149680,3956166
B3,2009-09-28,0.127203613051929,567412,9776086
B3,2009-10-05,0.0547283794519832,70038,9242128
B3,2009-10-12,0.0888972050542744,102010,7689513
B3,2009-10-19,0.079230582863272,61026,3700703
B3,2009-10-26,0.0991272127009278,193172,15397161
B3,2009-11-02,0.0500909642233546,2636,7785590
B3,2009-11-09,0.0966081620273153,2589,7572748
B3,2009-11-16,0.116403516371562,2466,5362520
B3,2009-11-23,0.13308525743966,2488,5651848
B3,2009-11-30,0.0912892569255198,74895,11302163
B3,2009-12-07,0.087232346677023,9979,6033742
B3,2009-12-14,0.078758748784463,9706,4575062
B3,2009-12-21,0.131236137119757,9853,2971678
B3,2009-12-28,0.0767555931654395,5570,7787759
B3,2010-01-04,0.0968639742853537,0,5052145
B3,2010-01-11,0.11706907523247401,0,4296805
B3,2010-01-18,0.101295304681351,0,5276060
B3,2010-01-25,0.0909156623238943,0,2656144
B3,2010-02-01,0.0916794533548096,0,9022622
B3,2010-02-08,0.0820749534755018,0,5267893
B3,2010-02-15,0.102764987888332,0,8638197
B3,2010-02-22,0.070586315356399,0,6545391
B3,2010-03-01,0.118022890091679,11352,15648015
B3,2010-03-08,0.0880827447085244,0,9674752
B3,2010-03-15,0.0887319131728852,0,5440665
B3,2010-03-22,0.0786199222151421,0,5289479
B3,2010-03-29,0.10799376515678,11191,15683835
B3,2010-04-05,0.092686669567143,0,7709529
B3,2010-04-12,0.113200349261678,0,8854186
B3,2010-04-19,0.067417687171549,0,4609804
B3,2010-04-26,0.0703652979621256,13223,15712257
B3,2010-05-03,0.0739214268661875,8442,6152746
B3,2010-05-10,0.107642070277125,8101,10340986
B3,2010-05-17,0.118957234318551,8057,5969170
B3,2010-05-24,0.113250744200728,8024,8421502
B3,2010-05-31,0.129051470826167,101359,19556572
B3,2010-06-07,0.042239718369158,20858,10881323
B3,2010-06-14,0.101839072635864,123037,15672136
B3,2010-06-21,0.0998579372008858,51273,13768416
B3,2010-06-28,0.0587219211549325,221301,18689556
B3,2010-07-05,0.0947622526421738,134711,8988801
B3,2010-07-12,0.105855253244956,100058,10695796
B3,2010-07-19,0.100862948987559,157920,9904226
B3,2010-07-26,0.0800859139828578,242212,18532154
B3,2010-08-02,0.0992478798181916,152550,15218505
B3,2010-08-09,0.115838094219129,187004,10497455
B3,2010-08-16,0.0910454789719479,176954,13747264
B3,2010-08-23,0.0800814961614642,178868,15018139
B3,2010-08-30,0.0652886327741785,153482,21678361
B3,2010-09-06,0.0940003587933008,68884,9329895
B3,2010-09-13,0.0797004427637444,86574,10859086
B3,2010-09-20,0.108495593215009,120641,10318430
B3,2010-09-27,0.10236504456726,564555,23196763
B3,2010-10-04,0.0889963663954903,22831,7003875
B3,2010-10-11,0.100205326489475,68845,5830648
B3,2010-10-18,0.0730001551148128,23038,7849122
B3,2010-10-25,0.0755012349387332,2580,7022246
B3,2010-11-01,0.100056339972783,156710,11415301
B3,2010-11-08,0.0846213104962063,0,8200329
B3,2010-11-15,0.0830810278710865,0,8589544
B3,2010-11-22,0.0627192496622768,0,6969693
B3,2010-11-29,0.105334256874394,88602,11361302
B3,2010-12-06,0.057747029200073,0,6481936
B3,2010-12-13,0.0672106677198067,0,4765430
B3,2010-12-20,0.068052322200776,0,2604139
B3,2010-12-27,0.104032836443243,0,10056713
B3,2011-01-03,0.120496140616406,0,4269688
B3,2011-01-10,0.0932272650973963,0,5603489
B3,2011-01-17,0.0882479194778731,0,4628393
B3,2011-01-24,0.0845462271828672,0,3316512
B3,2011-01-31,0.117333579684495,0,13982276
B3,2011-02-07,0.103499123130963,0,5504197
B3,2011-02-14,0.111865847839005,0,7292899
B3,2011-02-21,0.120661399510957,0,6469669
B3,2011-02-28,0.0544847808528148,11689,11052949
B3,2011-03-07,0.0797470604675872,0,4350759
B3,2011-03-14,0.0811247848657929,0,5588616
B3,2011-03-21,0.120386681484396,0,4668904
B3,2011-03-28,0.0870436568084834,16849,16147049
B3,2011-04-04,0.110716334108335,12387,6842731
B3,2011-04-11,0.0710900573839349,11474,12022143
B3,2011-04-18,0.0586982020223321,12330,5887462
B3,2011-04-25,0.0976340137379155,30851,16524017
B3,2011-05-02,0.0656297308304858,39969,6535294
B3,2011-05-09,0.0996952898656427,77682,4355715
B3,2011-05-16,0.0763003437211933,42831,7636301
B3,2011-05-23,0.110032144614554,63118,9182369
B3,2011-05-30,0.0683610138597192,290129,17919940
B3,2011-06-06,0.0697143742096679,207349,7157825
B3,2011-06-13,0.114422125153616,177950,9073421
B3,2011-06-20,0.0796554293134809,243150,8065804
B3,2011-06-27,0.0723104002859838,554423,19234598
B3,2011-07-04,0.140816709963653,321421,6800886
B3,2011-07-11,0.103074403801475,295422,7987181
B3,2011-07-18,0.100230407596508,287750,3876372
B3,2011-07-25,0.13074698977934,354732,4358781
B3,2011-08-01,0.133493548557007,608105,14316387
B3,2011-08-08,0.102473200388903,423718,5614398
B3,2011-08-15,0.0917200166444665,416813,4963352
B3,2011-08-22,0.0729062344723375,203294,3660691
B3,2011-08-29,0.133699108780416,368585,19033021
B3,2011-09-05,0.0839619606165311,107152,7072854
B3,2011-09-12,0.0976671426161724,134623,8575572
B3,2011-09-19,0.106946793315465,104001,8503819
B3,2011-09-26,0.072245274750149,238748,20358856
B3,2011-10-03,0.0657209938954267,31704,7548201
B3,2011-10-10,0.128652676400258,16733,11483321
B3,2011-10-17,0.0826433991343834,9228,10953709
B3,2011-10-24,0.0905676743057205,9102,8810531
B3,2011-10-31,0.113424170219973,181748,15334155
B3,2011-11-07,0.0601525589710131,2713,5395684
B3,2011-11-14,0.0724391227917105,2586,9956232
B3,2011-11-21,0.0911261927445071,2663,10569612
B3,2011-11-28,0.0947228450606674,117402,13487246
B3,2011-12-05,0.107881529722927,0,5276113
B3,2011-12-12,0.102429071202383,0,5117569
B3,2011-12-19,0.101078785814681,0,5202365
B3,2011-12-26,0.100802118380686,124477,15129424
B3,2012-01-02,0.130758234267473,0,3430539
B3,2012-01-09,0.109585480405309,0,4628105
B3,2012-01-16,0.0716848886307697,0,4226230
B3,2012-01-23,0.0838686675341461,0,4648848
B3,2012-01-30,0.0908601468723881,64319,17556085
B3,2012-02-06,0.103016440745495,0,2100465
B3,2012-02-13,0.0934339434450973,0,2855532
B3,2012-02-20,0.114670041319501,0,6498182
B3,2012-02-27,0.109611720211469,0,10870768
B3,2012-03-05,0.072641649555332,0,4731187
B3,2012-03-12,0.0986996797504471,0,6043292
B3,2012-03-19,0.0683738055245965,0,6044811
B3,2012-03-26,0.134219576214963,1576,17888585
B3,2012-04-02,0.0994954767016476,10707,4452354
B3,2012-04-09,0.102473730602174,11105,8984130
B3,2012-04-16,0.104195869049987,10921,8229065
B3,2012-04-23,0.0981106752142447,10796,6374235
B3,2012-04-30,0.0880373308040483,11897,15644651
B3,2012-05-07,0.111094899700112,11683,4920697
B3,2012-05-14,0.126118471773718,186393,7960018
B3,2012-05-21,0.112170665339503,117013,6630211
B3,2012-05-28,0.135009167110625,245361,16108807
B3,2012-06-04,0.116703036920994,410697,7544026
B3,2012-06-11,0.136014884216179,499014,10965510
B3,2012-06-18,0.119778383004547,581416,9950435
B3,2012-06-25,0.112026293278925,480632,15183329
B3,2012-07-02,0.116202020286452,455269,4921826
B3,2012-07-09,0.0657825026119312,620711,5655555
B3,2012-07-16,0.112478880763724,603212,6973419
B3,2012-07-23,0.130042965594139,524371,9236579
B3,2012-07-30,0.0730751007172397,320696,20169769
B3,2012-08-06,0.135877084716671,232436,12697862
B3,2012-08-13,0.0764262586892024,317540,4527835
B3,2012-08-20,0.104058277500321,207832,5801788
B3,2012-08-27,0.115108567904111,159835,19551967
B3,2012-09-03,0.134823854502827,65564,14111921
B3,2012-09-10,0.0797076189263333,190253,11312197
B3,2012-09-17,0.106386067411377,52054,11078271
B3,2012-09-24,0.10693603395472,25316,11075131
B3,2012-10-01,0.0594986299767363,20944,18543981
B3,2012-10-08,0.118924431006675,20521,10649858
B3,2012-10-15,0.0537057769342086,20319,9993993
B3,2012-10-22,0.078581911937705,21877,9192841
B3,2012-10-29,0.136769171776495,11429,14438358
B4,2007-11-05,0.0182408811234867,3008796,15802842
B4,2007-11-12,0.0195102143663826,2411661,16734237
B4,2007-11-19,0.00928462600725268,2707145,17859510
B4,2007-11-26,0.0273988125818623,2470946,24280789
B4,2007-12-03,0.0361530781506765,2379328,10708948
B4,2007-12-10,0.0284418673868188,2446405,14833874
B4,2007-12-17,0.0339824755098518,2583165,9546330
B4,2007-12-24,0.0295333297971127,1801782,9040611
B4,2007-12-31,0.043524238771301,1079256,35786674
B4,2008-01-07,0.0145676668697289,1658742,17427505
B4,2008-01-14,0.0202679701985617,1170781,14288099
B4,2008-01-21,0.0312048356407922,3064024,15189195
B4,2008-01-28,0.0137311273421612,1520565,37872964
B4,2008-02-04,0.0399271346975361,1811213,10823255
B4,2008-02-11,0.033215254821098,8401,11296387
B4,2008-02-18,0.03521810948532,2361232,8652238
B4,2008-02-25,0.0338911466805412,691092,32150843
B4,2008-03-03,0.015542088292208,2605567,12984758
B4,2008-03-10,0.0285988276588334,4656,14649932
B4,2008-03-17,0.0293913824111293,4076891,9027979
B4,2008-03-24,0.0246007411288851,896371,14029403
B4,2008-03-31,0.0513806975850943,0,37537099
B4,2008-04-07,0.0412314731469388,0,18752383
B4,2008-04-14,0.0415994221623137,0,20383607
B4,2008-04-21,0.0158889338259349,0,25215777
B4,2008-04-28,0.0361695219274251,55065,44102545
B4,2008-05-05,0.0399269628072165,0,21233053
B4,2008-05-12,0.0176074259400599,0,22827296
B4,2008-05-19,0.0209253730991886,0,17096481
B4,2008-05-26,0.0134243522452889,0,36329132
B4,2008-06-02,0.0353800960723032,0,12618455
B4,2008-06-09,0.0307916034929766,0,11491517
B4,2008-06-16,0.0261556071172542,0,13881057
B4,2008-06-23,0.0386362243948363,0,15315075
B4,2008-06-30,0.0184911149371724,39312,25002356
B4,2008-07-07,0.0352800255774551,0,8169758
B4,2008-07-14,0.0138555493940361,0,9447971
B4,2008-07-21,0.0365408811298843,0,11918937
B4,2008-07-28,0.0288560817389387,0,26899345
B4,2008-08-04,0.0290777280187992,0,15127902
B4,2008-08-11,0.0433068198203014,0,10930646
B4,2008-08-18,0.0297806840034574,2046577,9894949
B4,2008-08-25,0.0270077010352557,947190,10716144
B4,2008-09-01,0.0129133372451546,950962,42267113
B4,2008-09-08,0.0236372689069056,957423,19748837
B4,2008-09-15,0.0429348477403804,997016,26577479
B4,2008-09-22,0.0318015348449713,89326,19713273
B4,2008-09-29,0.0397589100405534,1973549,24891394
B4,2008-10-06,0.0305539465307879,1610210,22458313
B4,2008-10-13,0.0265999692488674,1816283,18237989
B4,2008-10-20,0.0380961469250574,2310729,20466706
B4,2008-10-27,0.0193788517454505,4546166,45180153
B4,2008-11-03,0.0537395128317072,3477548,22928289
B4,2008-11-10,0.0353524773448705,4346220,19743899
B4,2008-11-17,0.0250991398070444,3373800,18405448
B4,2008-11-24,0.0206759177753592,2328023,17261960
B4,2008-12-01,0.0390629337852166,5107403,44274012
B4,2008-12-08,0.01986963367313,2455824,15775157
B4,2008-12-15,0.038273773172265,2107009,10741989
B4,2008-12-22,0.0243352830270279,948966,6205091
B4,2008-12-29,0.0396749988362696,569989,33819262
B4,2009-01-05,0.0497008932675047,1103490,19977083
B4,2009-01-12,0.0241495900767266,1416838,21538070
B4,2009-01-19,0.030488849317986,1924079,21219992
B4,2009-01-26,0.048362559976788,2139105,40644250
B4,2009-02-02,0.029968174543818,1825433,17566601
B4,2009-02-09,0.0227424384224944,1089450,22355253
B4,2009-02-16,0.0613574868212206,1863013,22375166
B4,2009-02-23,0.0169729524983677,3612701,41619992
B4,2009-03-02,0.0446338851333027,2572517,24024026
B4,2009-03-09,0.023733408387574,1361371,20823272
B4,2009-03-16,0.0410580394984752,2608670,23916202
B4,2009-03-23,0.0156836478655523,1058343,17430261
B4,2009-03-30,0.041894642510199,628866,32455242
B4,2009-04-06,0.0326508385987068,936481,19735292
B4,2009-04-13,0.0279623283066936,20439,21398239
B4,2009-04-20,0.0151625559700367,0,26185315
B4,2009-04-27,0.0141056572983571,417103,28974256
B4,2009-05-04,0.0223491345732392,0,24470772
B4,2009-05-11,0.0229120337110996,6778,24091348
B4,2009-05-18,0.0394680825701009,3259561,15325112
B4,2009-05-25,0.0564433071013573,3287220,7398232
B4,2009-06-01,0.0613802594417931,2105024,29870641
B4,2009-06-08,0.055006272207814,1739270,9106058
B4,2009-06-15,0.0281009285078203,1585633,13554873
B4,2009-06-22,0.0344445114834925,2511420,8269591
B4,2009-06-29,0.0399864823022856,1975811,21514265
B4,2009-07-06,0.0222895590411062,1659874,10160178
B4,2009-07-13,0.0132716871856228,1495041,8524192
B4,2009-07-20,0.019869343094275,1032859,10443056
B4,2009-07-27,0.0272397067459909,1206555,27752968
B4,2009-08-03,0.0288416075118362,1133260,12380747
B4,2009-08-10,0.034442240954917,1431106,16547874
B4,2009-08-17,0.0271851584780407,1035770,7332418
B4,2009-08-24,0.0342973745416028,953784,13558478
B4,2009-08-31,0.0317194970106763,1618337,39470532
B4,2009-09-07,0.0554884286132306,2240988,17628241
B4,2009-09-14,0.021926419444314,1755098,16371599
B4,2009-09-21,0.0196100096450142,77511,12637520
B4,2009-09-28,0.0225004840435541,1536299,34892721
B4,2009-10-05,0.0208119029455291,0,17461378
B4,2009-10-12,0.0359354345549669,1385931,14239067
B4,2009-10-19,0.0141312237585413,461586,15709166
B4,2009-10-26,0.0251486421692711,918469,36785808
B4,2009-11-02,0.0261717606011676,212492,14483735
B4,2009-11-09,0.0212817758862852,244835,13187174
B4,2009-11-16,0.0206392061658994,94425,12646103
B4,2009-11-23,0.00827587186528233,596908,13333220
B4,2009-11-30,0.0247944721748101,1149024,31660917
B4,2009-12-07,0.0294132437948093,2234063,11640278
B4,2009-12-14,0.041393491337925,2242433,11940535
B4,2009-12-21,0.0565913127511863,2393525,10336166
B4,2009-12-28,0.0171234191657774,889872,33382203
B4,2010-01-04,0.0171508159036572,0,11252628
B4,2010-01-11,0.0435967235975289,0,22027163
B4,2010-01-18,0.0333345359582613,0,16629683
B4,2010-01-25,0.0368592661979159,0,13671558
B4,2010-02-01,0.0346420308680894,0,38333031
B4,2010-02-08,0.0264303919747618,955187,17312975
B4,2010-02-15,0.0315839241079229,0,13236662
B4,2010-02-22,0.0539050452193448,1485889,9578219
B4,2010-03-01,0.0200667957160788,296935,37411112
B4,2010-03-08,0.00907759937039534,968090,13455157
B4,2010-03-15,0.0210782581878108,0,12029899
B4,2010-03-22,0.0365288655446961,786691,10129836
B4,2010-03-29,0.0238732780919986,1539605,26228894
B4,2010-04-05,0.0459280751662116,0,15276587
B4,2010-04-12,0.0367813559913821,945591,15683985
B4,2010-04-19,0.0159231044372026,0,11167915
B4,2010-04-26,0.0211177040651621,2435821,35262210
B4,2010-05-03,0.0288213009170302,0,12791782
B4,2010-05-10,0.0151420591559846,0,13769384
B4,2010-05-17,0.0269726169323502,748687,10736129
B4,2010-05-24,0.0471675112903801,0,9994958
B4,2010-05-31,0.0452997453947183,2928253,36867402
B4,2010-06-07,0.0381167672205459,0,11699684
B4,2010-06-14,0.0364266241132925,0,10065637
B4,2010-06-21,0.0125997612784415,0,14095852
B4,2010-06-28,0.0199767744035997,457938,38293242
B4,2010-07-05,0.034055940690804,0,12137160
B4,2010-07-12,0.0135407090114984,0,9168969
B4,2010-07-19,0.0482326966689829,723637,10935479
B4,2010-07-26,0.048342046840996,454337,34588628
B4,2010-08-02,0.0259720487253437,371837,12571689
B4,2010-08-09,0.0339205698472209,0,5188360
B4,2010-08-16,0.025144443167725,734297,10333466
B4,2010-08-23,0.0235792912643293,0,7600682
B4,2010-08-30,0.0360806603015753,423385,32634278
B4,2010-09-06,0.0221722182036043,735526,15386839
B4,2010-09-13,0.00421257733238281,0,11097751
B4,2010-09-20,0.0183461037283499,386806,12722433
B4,2010-09-27,0.0278476075479259,761358,25987739
B4,2010-10-04,0.031812805782712,769151,14692478
B4,2010-10-11,0.0471412920299059,707052,9086233
B4,2010-10-18,0.0103827820926833,2937903,13239779
B4,2010-10-25,0.0102949887835941,1671049,8848145
B4,2010-11-01,0.0446355448327601,2206102,22118967
B4,2010-11-08,0.0498057906990738,1715688,10478329
B4,2010-11-15,0.0411947818804828,743400,11434249
B4,2010-11-22,0.0426196592038599,2243359,8255069
B4,2010-11-29,0.0101251321692865,2108350,17977640
B4,2010-12-06,0.00778393328043814,1690143,11047852
B4,2010-12-13,0.0136005503870127,1760054,14255546
B4,2010-12-20,0.0172514828616347,5427138,14060851
B4,2010-12-27,0.0334432319386648,2930887,23736245
B4,2011-01-03,0.0255403158886835,0,12301676
B4,2011-01-10,0.0329695568957223,1283032,13755444
B4,2011-01-17,0.0275453078352258,1304605,9362117
B4,2011-01-24,0.0251791086455519,1686384,5410677
B4,2011-01-31,0.0526430636182944,2260943,19364240
B4,2011-02-07,0.00159054759103172,0,6931455
B4,2011-02-14,0.025263011522525,9103,11632730
B4,2011-02-21,0.0465169553493898,1485492,7951830
B4,2011-02-28,0.0239325552045824,2012972,26271744
B4,2011-03-07,0.0259611384234508,1757744,8773932
B4,2011-03-14,0.0215296326360056,1360942,13867529
B4,2011-03-21,0.0313419870275277,7235,8185538
B4,2011-03-28,0.0166162895861997,468076,20707877
B4,2011-04-04,0.00921612625518966,2724125,11005748
B4,2011-04-11,0.0421647065256509,3392032,10453345
B4,2011-04-18,0.0305509803117296,2548861,9679500
B4,2011-04-25,0.0309142272898716,635619,20559175
B4,2011-05-02,0.0178513190560818,2294817,9080189
B4,2011-05-09,0.00449642818933525,1070704,13330048
B4,2011-05-16,0.0230004555740048,1931103,10383472
B4,2011-05-23,0.0523073403094961,196,5509793
B4,2011-05-30,0.0313859005087858,488101,18764029
B4,2011-06-06,0.0137434426160424,954512,7881804
B4,2011-06-13,0.0154288817817213,3603470,7716876
B4,2011-06-20,0.0784819003771084,963984,6740034
B4,2011-06-27,0.0252511472542383,456357,23583746
B4,2011-07-04,0.0321597536206817,0,8512637
B4,2011-07-11,0.0354875649702678,1055743,9284689
B4,2011-07-18,0.0409809203348864,1136325,5560106
B4,2011-07-25,0.0177794508859453,1081883,6984469
B4,2011-08-01,0.0197837498193311,1487640,24266441
B4,2011-08-08,0.0821827420773734,1185594,12109801
B4,2011-08-15,0.0412571869952,1197976,4705269
B4,2011-08-22,0.0282952941458913,876033,10217501
B4,2011-08-29,0.0370625221024628,1583922,24035688
B4,2011-09-05,0.0298573875729167,891143,11157332
B4,2011-09-12,0.0460229063133837,946137,6885827
B4,2011-09-19,0.0128216418113703,1453758,9973705
B4,2011-09-26,0.0252837755946405,2674030,24539395
B4,2011-10-03,0.0367753005245644,1810077,8820036
B4,2011-10-10,0.0459631358093599,1927720,4039873
B4,2011-10-17,0.027893942216584,799776,10131995
B4,2011-10-24,0.0389220222504418,35116,4852624
B4,2011-10-31,0.057145861951464,4443131,23132494
B4,2011-11-07,0.0861306911029602,2462681,6774588
B4,2011-11-14,0.0791973938184395,4769490,7558325
B4,2011-11-21,0.027990140531651,4980126,2901102
B4,2011-11-28,0.0459674764337701,6419789,20962600
B4,2011-12-05,0.0407257007364466,3257998,7585833
B4,2011-12-12,0.0489185112313177,1393418,4632711
B4,2011-12-19,0.0219585869808379,37969,2931179
B4,2011-12-26,0.0506017403204204,5618817,12088039
B4,2012-01-02,0.0816474476437918,2100527,9109770
B4,2012-01-09,0.0169866345444009,1595720,8825787
B4,2012-01-16,0.0377819963508565,3067470,9511476
B4,2012-01-23,0.0392740588997147,2217357,5398510
B4,2012-01-30,0.0550720479931083,1755772,20118090
B4,2012-02-06,0.0613070337496114,981344,6156087
B4,2012-02-13,0.0240090665789187,1117998,6314321
B4,2012-02-20,0.0541070068042399,2467694,7032179
B4,2012-02-27,0.0280116529147804,4277168,19850414
B4,2012-03-05,0.0413367971265409,1918687,5329644
B4,2012-03-12,0.0341187437760553,22478,8937324
B4,2012-03-19,0.0384095101425792,0,6451844
B4,2012-03-26,0.0354034463832593,2971795,19344396
B4,2012-04-02,0.0510668224541651,2702941,4588591
B4,2012-04-09,0.0159105509893697,2701939,11611110
B4,2012-04-16,0.0331786068737898,256482,8711529
B4,2012-04-23,0.01838030904994,3038477,12035162
B4,2012-04-30,0.0385606250256176,3518433,13016676
B4,2012-05-07,0.0464292304326079,2275123,8867724
B4,2012-05-14,0.0148785482270783,831830,8254888
B4,2012-05-21,0.0613910930770432,6070960,11707783
B4,2012-05-28,0.0490493490550455,9080719,21329271
B4,2012-06-04,0.049311077883462,4487452,6756357
B4,2012-06-11,0.0238835814925751,2467702,6490197
B4,2012-06-18,0.0141742162448264,1128151,6435274
B4,2012-06-25,0.0418930082433718,3300551,23653131
B4,2012-07-02,0.0297309801269865,1385259,7740886
B4,2012-07-09,0.03359546573577,1399873,6348343
B4,2012-07-16,0.0356388646541122,178332,4390874
B4,2012-07-23,0.0571864147474406,11206,4755248
B4,2012-07-30,0.0333396692293615,2043806,26212882
B4,2012-08-06,0.0240294487926533,1510187,6675930
B4,2012-08-13,0.0232907330752112,1541220,4654109
B4,2012-08-20,0.0314053788645278,1990,3921805
B4,2012-08-27,0.0314134712725892,496650,26023138
B4,2012-09-03,0.0167721281017298,690271,6702047
B4,2012-09-10,0.0702546411618201,799129,7349885
B4,2012-09-17,0.0827259786258124,602363,5083752
B4,2012-09-24,0.0146574155304581,1589109,3803183
B4,2012-10-01,0.0449929085035752,3864315,22308705
B4,2012-10-08,0.0449801704643615,4312900,8204290
B4,2012-10-15,0.029904880871399,1783286,5152642
B4,2012-10-22,0.0212996419560077,5420823,6735402
B4,2012-10-29,0.0834801810295197,7157667,17151140
